date_y,title_recessie,title_boukes,title_LIWC,title_sentistrength,title_pattern,title_polyglot,title_DANEW,title_gold,title_top3
2015-02-03 12:29:06,0,0,0.0,0,0.0,1.0,0.1822962704504945,1.0,0.5712528532032128
2015-02-03 13:46:15,0,0,0.0,0,0.0,0.0,-0.0020277971621291413,-1.0,0.08552652535946781
2015-02-03 14:07:00,0,0,0.0,0,-0.4,1.0,0.08094440567574179,1.0,0.5712528532032128
2015-02-03 15:38:56,0,0,0.0,0,-0.12,0.0,-0.03958026414411478,0.0,0.08552652535946781
2015-02-03 17:25:44,0,0,0.0,0,0.0,0.0,-0.06124447545940662,-1.0,0.08552652535946781
2015-02-03 20:42:00,0,0,0.0,-2,-0.3,1.0,-0.0402037295495055,-1.0,-0.27330760864622894
2015-02-03 22:48:59,0,0,0.0,-1,0.0,0.0,-0.006603196756718991,-1.0,-0.33675370556525314
2015-02-04 00:00:00,0,0,16.67,0,0.4,0.0,0.07459254090098895,1.0,0.7024660515186366
2015-02-04 00:00:00,0,0,-16.67,1,0.0,0.0,-0.014777855315183313,0.0,-0.10913276987497993
2015-02-04 00:00:00,0,0,0.0,0,0.0,0.0,0.0,0.0,0.08552652535946781
2015-02-04 00:00:00,0,0,0.0,0,-0.6499999999999999,-1.0,0.11844440567574165,0.0,-0.40019980248427706
2015-02-04 00:00:00,0,1,0.0,0,0.0,1.0,0.0886172494895482,1.0,0.5712528532032128
2015-02-04 00:00:00,0,0,0.0,-1,0.0,-1.0,0.0,-1.0,-0.822480033408998
2015-02-04 00:00:00,0,0,0.0,-1,0.0,-1.0,0.0,1.0,-0.822480033408998
2015-02-04 00:00:00,0,0,0.0,0,0.0,0.0,0.0,-1.0,0.08552652535946781
2015-02-04 00:00:00,0,0,0.0,-2,0.0,-1.0,-0.30452779716212913,-1.0,-1.244760264333719
2015-02-04 00:00:00,0,0,0.0,0,0.2333333333333333,1.0,0.0,1.0,0.5712528532032128
2015-02-04 00:00:00,0,0,0.0,0,0.0,0.0,0.0,0.0,0.08552652535946781
2015-02-04 00:00:00,0,0,-20.0,0,0.0,0.0,0.0,-1.0,-0.6546528701524321
2015-02-04 00:00:00,0,0,0.0,0,-0.6499999999999999,-1.0,0.0,0.0,-0.40019980248427706
2015-02-04 00:00:00,0,0,25.0,0,0.0,1.0,0.05229627045049449,1.0,1.496477097593088
2015-02-04 00:00:00,0,0,0.0,0,0.0,0.0,0.13459254090098893,1.0,0.08552652535946781
2015-02-04 00:00:00,0,0,0.0,-2,-0.016666666666666663,-0.42857142857142855,-0.10499473853276822,0.0,-0.9672023627087217
2015-02-04 00:00:00,0,0,-16.67,1,0.0,-1.0,0.03876183830127149,0.0,-0.5948590977187248
2015-02-04 00:00:00,0,0,0.0,0,0.0,0.0,0.13875552454059334,1.0,0.08552652535946781
2015-02-04 00:00:00,0,0,0.0,0,0.4,0.0,0.0,1.0,0.08552652535946781
2015-02-04 00:00:00,0,0,0.0,0,0.0,-1.0,-0.05924447545940659,1.0,-0.40019980248427706
2015-02-04 00:00:00,0,0,0.0,0,0.0,0.0,0.1410793207722763,1.0,0.08552652535946781
2015-02-04 00:00:00,0,0,0.0,1,0.0,0.0,0.0,0.0,0.5078067562841887
2015-02-04 00:00:00,0,0,0.0,0,0.0,0.0,0.05959254090098898,1.0,0.08552652535946781
2015-02-04 00:00:00,0,0,0.0,-2,0.0,-1.0,-0.11291359747744813,-1.0,-1.244760264333719
2015-02-04 00:00:00,0,0,0.0,0,0.0,0.0,0.40688881135148347,-1.0,0.08552652535946781
2015-02-04 00:00:00,0,0,0.0,0,0.0,-1.0,0.14562960378382775,0.0,-0.40019980248427706
2015-02-04 00:00:00,0,0,0.0,0,0.3666666666666667,-1.0,0.0,-1.0,-0.40019980248427706
2015-02-04 00:00:00,0,0,0.0,0,0.0,0.0,0.0,0.0,0.08552652535946781
2015-02-04 00:00:00,0,0,-16.67,0,-0.11666666666666665,-0.3333333333333333,-0.03483339148638742,-1.0,-0.6933217767476157
2015-02-04 00:00:00,0,0,-11.11,-1,0.0,0.0,0.1667555245405934,0.0,-0.7479233597721135
2015-02-04 00:00:00,0,1,0.0,0,0.0,0.0,0.0,0.0,0.08552652535946781
2015-02-04 00:00:00,0,0,0.0,0,0.1,-1.0,-0.0708889110424333,-1.0,-0.40019980248427706
2015-02-04 00:00:00,0,0,-11.11,1,0.2,-0.5,-0.09709944785200694,-1.0,-0.1462260618445442
2015-02-04 00:00:00,0,0,0.0,0,0.0,0.0,0.0,0.0,0.08552652535946781
2015-02-04 00:00:00,0,0,0.0,-2,-0.55,0.0,0.1347089577864207,-1.0,-0.7590339364899741
2015-02-04 00:00:00,0,0,12.5,-2,0.4,-0.3333333333333333,0.08466662437353646,0.0,-0.4583305902429515
2015-02-04 00:00:00,0,0,0.0,0,0.0,1.0,0.0,0.0,0.5712528532032128
2015-02-04 00:00:00,0,0,0.0,0,0.0,1.0,-0.029160528288229525,0.0,0.5712528532032128
2015-02-04 00:00:00,0,0,0.0,0,0.0,0.0,0.0,0.0,0.08552652535946781
2015-02-04 00:00:00,0,0,0.0,0,0.0,1.0,0.07307069297299701,1.0,0.5712528532032128
2015-02-04 00:00:00,0,0,0.0,0,0.0,0.0,0.0,0.0,0.08552652535946781
2015-02-04 00:00:00,0,1,0.0,0,0.0,1.0,0.10875360296125658,-1.0,0.5712528532032128
2015-02-04 00:00:00,0,-1,10.0,0,0.3,0.0,0.3677373173465335,1.0,0.4556162231154178
2015-02-04 00:00:00,0,0,0.0,0,0.0,-1.0,-0.03405559432425831,0.0,-0.40019980248427706
2015-02-04 00:00:00,0,0,0.0,-1,0.15000000000000002,-1.0,-0.1574921077991523,0.0,-0.822480033408998
2015-02-04 00:00:00,0,0,14.29,1,0.07500000000000001,1.0,0.2971944056757417,0.0,1.5223912622211861
2015-02-04 00:00:00,0,0,0.0,0,0.4,0.0,0.28613328681089,0.0,0.08552652535946781
2015-02-04 00:00:00,0,1,11.11,1,0.0,0.0,0.15864813522524726,-1.0,0.9189764104910491
2015-02-04 00:00:00,0,0,0.0,0,0.1,0.0,0.2734444056757418,1.0,0.08552652535946781
2015-02-04 00:00:00,0,0,0.0,0,0.0,0.0,0.4679258742343223,0.0,0.08552652535946781
2015-02-04 00:00:00,0,0,0.0,-2,0.0,0.0,-0.0024889509188131603,-1.0,-0.7590339364899741
2015-02-04 00:00:00,0,0,-33.33,-2,-0.5,-1.0,-0.4587407924323443,0.0,-2.4782692269543003
2015-02-04 00:00:00,0,0,0.0,-2,0.0,-1.0,0.1650073660541245,0.0,-1.244760264333719
2015-02-04 00:00:00,0,0,-12.5,-1,0.0,0.3333333333333333,-0.15832105657645912,-1.0,-0.6374570518122756
2015-02-04 00:00:00,0,0,0.0,0,0.0,0.0,0.0,-1.0,0.08552652535946781
2015-02-04 00:00:00,0,0,0.0,0,-0.2,-1.0,-0.02624693081078143,-1.0,-0.40019980248427706
2015-02-04 00:00:00,0,0,0.0,0,0.0,0.0,-0.02291359747744812,0.0,0.08552652535946781
2015-02-04 10:12:18,0,0,0.0,0,0.8,0.0,0.0,1.0,0.08552652535946781
2015-02-05 00:00:00,0,0,0.0,0,0.0,0.0,-0.05937039621617216,-1.0,0.08552652535946781
2015-02-05 00:00:00,0,0,0.0,0,0.05,1.0,0.3359444056757418,0.0,0.5712528532032128
2015-02-05 00:00:00,0,0,0.0,0,0.0,0.0,0.0287555245405934,1.0,0.08552652535946781
